
06:43:56.652 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.BLOCK_TO_TRIP_JOINTABLE

06:43:56.653 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [blocks_configrev, trips_configrev, listindex, blocks_blockid, trips_tripid, trips_starttime, blocks_serviceid]

06:43:56.653 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: [fk_1c1e1twdap19vq0xkav0amvm, fk_abaj8ke6oh4imbbgnaercsowo]

06:43:56.653 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_10288, sys_idx_sys_pk_10158_10159, sys_idx_10290]

06:43:56.666 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.BLOCKS

06:43:56.667 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [blockid, endtime, starttime, serviceid, configrev, routeids]

06:43:56.667 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.667 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10163_10164]

06:43:56.678 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.CALENDARDATES

06:43:56.679 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [date, serviceid, configrev, exceptiontype]

06:43:56.679 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.679 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10168_10169]

06:43:56.691 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.CALENDARS

06:43:56.691 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [sunday, saturday, tuesday, enddate, wednesday, thursday, friday, startdate, serviceid, configrev, monday]

06:43:56.691 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.692 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10181_10182]

06:43:56.703 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.CONFIGREVISION

06:43:56.703 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [zipfilelastmodifiedtime, notes, processedtime, configrev]

06:43:56.704 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.704 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10184_10185]

06:43:56.714 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.DBTEST

06:43:56.715 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [id]

06:43:56.715 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.715 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10187_10188]

06:43:56.727 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.FAREATTRIBUTES

06:43:56.727 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [currencytype, fareid, price, transfers, transferduration, configrev, paymentmethod]

06:43:56.728 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.728 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10191_10192]

06:43:56.739 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.FARERULES

06:43:56.740 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [containsid, routeid, originid, fareid, destinationid, configrev]

06:43:56.740 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.740 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10199_10200]

06:43:56.752 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.FREQUENCIES

06:43:56.752 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [headwaysecs, endtime, exacttimes, tripid, starttime, configrev]

06:43:56.753 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.753 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10204_10205]

06:43:56.765 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.MATCHES

06:43:56.765 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [blockid, avltime, stoppathindex, segmentindex, tripid, vehicleid, atstop, distancealongstoppath, configrev, serviceid, distancealongsegment]

06:43:56.765 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.765 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [avltimeindex, sys_idx_sys_pk_10208_10209]

06:43:56.777 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.MEASUREDARRIVALTIMES

06:43:56.777 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [headsign, routeid, directionid, routeshortname, stopid, time]

06:43:56.777 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.778 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10212_10213, measuredarrivaltimesindex]

06:43:56.790 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.MONITORINGEVENTS

06:43:56.791 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [triggered, time, type, message, value]

06:43:56.791 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.791 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10216_10217, monitoringeventstimeindex]

06:43:56.803 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.PREDICTIONACCURACY

06:43:56.804 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [directionid, predictedtime, stopid, tripid, predictionreadtime, routeid, predictionsource, routeshortname, affectedbywaitstop, id, vehicleid, arrivaldeparturetime, predictionaccuracymsecs]

06:43:56.804 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.804 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [predictionaccuracytimeindex, sys_idx_sys_pk_10218_10219]

06:43:56.816 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.PREDICTIONS

06:43:56.817 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [routeid, avltime, predictiontime, stopid, affectedbywaitstop, isarrival, tripid, id, creationtime, vehicleid, configrev, schedbasedpred]

06:43:56.817 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

06:43:56.817 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:70] HHH000126: Indexes: [sys_idx_sys_pk_10220_10221, predictiontimeindex]

06:43:56.828 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:66] HHH000261: Table found: PUBLIC.PUBLIC.ROUTES

06:43:56.829 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:67] HHH000037: Columns: [maxdistance, longname, minlon, routeorder, color, hidden, maxlon, textcolor, description, configrev, type, shortname, maxlat, minlat, name, id]

06:43:56.829 INFO  thread=qtp419752885-56 [o.h.t.h.TableMetadata:69] HHH000108: Foreign keys: []

