service_id,date,exception_type
13,20111110,1
13,20111114,1
13,20111115,1
13,20111116,1
13,20111117,1
13,20111121,1
13,20111122,1
13,20111123,1
13,20111128,1
13,20111129,1
13,20111130,1
13,20111201,1
13,20111205,1
13,20111206,1
13,20111207,1
13,20111208,1
13,20111212,1
13,20111213,1
13,20111214,1
13,20111215,1
13,20111219,1
13,20111220,1
13,20111221,1
13,20120103,1
13,20120104,1
13,20120105,1
13,20120109,1
13,20120110,1
13,20120111,1
13,20120112,1
13,20120117,1
13,20120118,1
13,20120119,1
13,20120123,1
13,20120124,1
13,20120125,1
13,20120126,1
13,20120130,1
13,20120131,1
13,20120201,1
13,20120202,1
13,20120207,1
13,20120208,1
13,20120209,1
13,20120213,1
13,20120214,1
13,20120215,1
13,20120216,1
13,20120221,1
13,20120222,1
13,20120223,1
13,20120227,1
13,20120228,1
13,20120229,1
13,20120301,1
13,20120305,1
13,20120306,1
13,20120307,1
13,20120308,1
13,20120312,1
13,20120313,1
13,20120314,1
13,20120315,1
13,20120319,1
13,20120320,1
13,20120321,1
13,20120322,1
13,20120326,1
13,20120327,1
13,20120328,1
13,20120329,1
13,20120410,1
13,20120411,1
13,20120412,1
13,20120417,1
13,20120418,1
13,20120419,1
13,20120423,1
13,20120424,1
13,20120425,1
13,20120426,1
13,20120430,1
13,20120501,1
13,20120502,1
13,20120503,1
13,20120507,1
13,20120508,1
13,20120509,1
13,20120510,1
13,20120514,1
13,20120515,1
13,20120516,1
13,20120517,1
13,20120522,1
13,20120523,1
13,20120524,1
13,20120529,1
13,20120530,1
13,20120531,1
13,20120604,1
13,20120605,1
13,20120606,1
13,20120607,1
13,20120611,1
13,20120612,1
13,20120613,1
13,20120614,1
13,20120827,1
13,20120828,1
13,20120829,1
13,20120830,1
13,20120904,1
13,20120905,1
13,20120906,1
13,20120910,1
13,20120911,1
13,20120912,1
13,20120913,1
13,20120917,1
13,20120918,1
13,20120919,1
13,20120920,1
13,20120924,1
13,20120925,1
13,20120926,1
13,20121001,1
13,20121002,1
13,20121003,1
13,20121004,1
13,20121009,1
13,20121010,1
13,20121011,1
13,20121015,1
13,20121016,1
13,20121017,1
13,20121018,1
13,20121023,1
13,20121024,1
13,20121025,1
13,20121029,1
13,20121030,1
13,20121031,1
13,20121101,1
13,20121105,1
13,20121107,1
13,20121108,1
13,20121113,1
13,20121114,1
13,20121115,1
13,20121119,1
13,20121120,1
13,20121121,1
13,20121126,1
13,20121127,1
13,20121128,1
13,20121129,1
13,20121203,1
13,20121204,1
13,20121205,1
13,20121206,1
13,20121210,1
13,20121211,1
13,20121212,1
13,20121213,1
13,20121217,1
13,20121218,1
13,20121219,1
13,20121220,1
13,20130107,1
13,20130108,1
13,20130109,1
13,20130110,1
13,20130114,1
13,20130115,1
13,20130116,1
13,20130117,1
13,20130122,1
13,20130123,1
13,20130124,1
13,20130128,1
13,20130129,1
13,20130130,1
13,20130131,1
13,20130204,1
13,20130205,1
13,20130206,1
13,20130207,1
13,20130211,1
13,20130212,1
13,20130213,1
13,20130214,1
13,20130219,1
13,20130220,1
13,20130221,1
13,20130226,1
13,20130227,1
13,20130228,1
13,20130304,1
13,20130305,1
13,20130306,1
13,20130307,1
13,20130311,1
13,20130312,1
13,20130313,1
13,20130314,1
13,20130318,1
13,20130319,1
13,20130320,1
13,20130321,1
13,20130325,1
13,20130326,1
13,20130327,1
13,20130328,1
13,20130408,1
13,20130409,1
13,20130410,1
13,20130411,1
13,20130417,1
13,20130418,1
13,20130422,1
13,20130423,1
13,20130424,1
13,20130425,1
13,20130429,1
13,20130430,1
13,20130501,1
13,20130502,1
13,20130506,1
13,20130507,1
13,20130508,1
13,20130509,1
13,20130513,1
13,20130514,1
13,20130515,1
13,20130516,1
13,20130520,1
13,20130521,1
13,20130522,1
13,20130523,1
13,20130528,1
13,20130529,1
13,20130530,1
13,20130604,1
13,20130605,1
13,20130606,1
13,20130610,1
13,20130611,1
13,20130612,1
13,20130613,1
13,20130617,1
13,20130618,1
13,20130619,1
13,20130620,1
13,20130826,1
13,20130827,1
13,20130828,1
13,20130829,1
13,20130903,1
13,20130904,1
13,20130905,1
13,20130909,1
13,20130910,1
13,20130911,1
13,20130912,1
13,20130916,1
13,20130917,1
13,20130918,1
13,20130919,1
13,20130923,1
13,20130924,1
13,20130925,1
13,20130926,1
13,20130930,1
13,20131001,1
13,20131002,1
13,20131003,1
13,20131007,1
13,20131008,1
13,20131009,1
13,20131010,1
13,20131015,1
13,20131016,1
13,20131017,1
13,20131022,1
13,20131023,1
13,20131024,1
13,20131028,1
13,20131029,1
13,20131030,1
13,20131031,1
13,20131104,1
13,20131105,1
13,20131106,1
13,20131107,1
13,20131112,1
13,20131113,1
13,20131114,1
13,20131118,1
13,20131119,1
13,20131120,1
13,20131121,1
13,20131125,1
13,20131126,1
13,20131127,1
13,20131202,1
13,20131203,1
13,20131204,1
13,20131205,1
13,20131209,1
13,20131210,1
13,20131211,1
13,20131212,1
13,20131216,1
13,20131217,1
13,20131218,1
13,20131219,1
13,20140107,1
13,20140108,1
13,20140109,1
13,20140113,1
13,20140114,1
13,20140115,1
13,20140116,1
13,20140121,1
13,20140122,1
13,20140123,1
13,20140127,1
13,20140128,1
13,20140129,1
13,20140130,1
13,20140203,1
13,20140204,1
13,20140205,1
13,20140206,1
13,20140210,1
13,20140211,1
13,20140212,1
13,20140213,1
13,20140218,1
13,20140219,1
13,20140220,1
13,20140225,1
13,20140226,1
13,20140227,1
13,20140303,1
13,20140304,1
13,20140305,1
13,20140306,1
13,20140310,1
13,20140311,1
13,20140312,1
13,20140313,1
13,20140317,1
13,20140318,1
13,20140319,1
13,20140320,1
13,20140324,1
13,20140325,1
13,20140326,1
13,20140327,1
13,20140331,1
13,20140401,1
13,20140402,1
13,20140403,1
13,20140407,1
13,20140408,1
13,20140409,1
13,20140410,1
13,20140422,1
13,20140423,1
13,20140424,1
13,20140428,1
13,20140429,1
13,20140430,1
13,20140501,1
13,20140505,1
13,20140506,1
13,20140507,1
13,20140508,1
13,20140512,1
13,20140513,1
13,20140514,1
13,20140515,1
13,20140519,1
13,20140520,1
13,20140521,1
13,20140522,1
13,20140527,1
13,20140528,1
13,20140529,1
13,20140602,1
13,20140603,1
13,20140604,1
13,20140605,1
13,20140609,1
13,20140610,1
13,20140611,1
13,20140612,1
13,20140616,1
13,20140617,1
13,20140618,1
13,20140619,1
13,20140827,1
13,20140828,1
13,20140902,1
13,20140903,1
13,20140904,1
13,20140908,1
13,20140909,1
13,20140910,1
13,20140911,1
13,20140915,1
13,20140916,1
13,20140917,1
13,20140918,1
13,20140922,1
13,20140923,1
13,20140924,1
13,20140925,1
13,20140929,1
13,20140930,1
13,20141001,1
13,20141002,1
13,20141006,1
13,20141007,1
13,20141008,1
13,20141009,1
13,20141014,1
13,20141015,1
13,20141016,1
13,20141020,1
13,20141021,1
13,20141022,1
13,20141023,1
13,20141027,1
13,20141028,1
13,20141029,1
13,20141030,1
13,20141103,1
13,20141104,1
13,20141105,1
13,20141106,1
13,20141112,1
13,20141113,1
13,20141117,1
13,20141118,1
13,20141119,1
13,20141120,1
13,20141124,1
13,20141125,1
13,20141126,1
13,20141201,1
13,20141202,1
13,20141203,1
13,20141204,1
13,20141208,1
13,20141209,1
13,20141210,1
13,20141211,1
13,20141215,1
13,20141216,1
13,20141217,1
13,20141218,1
13,20150105,1
13,20150106,1
13,20150107,1
13,20150108,1
13,20150112,1
13,20150113,1
13,20150114,1
13,20150115,1
13,20150120,1
13,20150121,1
13,20150122,1
13,20150126,1
13,20150127,1
13,20150128,1
13,20150129,1
13,20150202,1
13,20150203,1
13,20150204,1
13,20150205,1
13,20150209,1
13,20150210,1
13,20150211,1
13,20150212,1
13,20150217,1
13,20150218,1
13,20150219,1
13,20150224,1
13,20150225,1
13,20150226,1
13,20150302,1
13,20150303,1
13,20150304,1
13,20150305,1
13,20150309,1
13,20150310,1
13,20150311,1
13,20150312,1
13,20150316,1
13,20150317,1
13,20150318,1
13,20150319,1
13,20150323,1
13,20150324,1
13,20150325,1
13,20150326,1
13,20150330,1
13,20150331,1
13,20150401,1
13,20150402,1
13,20150407,1
13,20150408,1
13,20150409,1
13,20150420,1
13,20150421,1
13,20150422,1
13,20150423,1
13,20150427,1
13,20150428,1
13,20150429,1
13,20150430,1
13,20150504,1
13,20150505,1
13,20150506,1
13,20150507,1
13,20150511,1
13,20150512,1
13,20150513,1
13,20150514,1
13,20150518,1
13,20150519,1
13,20150520,1
13,20150521,1
13,20150526,1
13,20150527,1
13,20150528,1
13,20150601,1
13,20150602,1
13,20150603,1
13,20150604,1
13,20150608,1
13,20150609,1
13,20150610,1
13,20150611,1
13,20150615,1
13,20150616,1
13,20150617,1
13,20150618,1
13,20150824,1
13,20150825,1
13,20150826,1
13,20150827,1
13,20150831,1
13,20150901,1
13,20150902,1
13,20150903,1
13,20150908,1
13,20150909,1
13,20150910,1
13,20150914,1
13,20150915,1
13,20150916,1
13,20150917,1
13,20150921,1
13,20150922,1
13,20150923,1
13,20150924,1
13,20150928,1
13,20150929,1
13,20150930,1
13,20151001,1
13,20151005,1
13,20151006,1
13,20151007,1
13,20151008,1
13,20151013,1
13,20151014,1
13,20151015,1
13,20151020,1
13,20151021,1
13,20151022,1
13,20151026,1
13,20151027,1
13,20151028,1
13,20151029,1
13,20151102,1
13,20151103,1
13,20151104,1
13,20151105,1
13,20151109,1
13,20151110,1
13,20151112,1
13,20151116,1
13,20151117,1
13,20151118,1
13,20151119,1
13,20151123,1
13,20151124,1
13,20151125,1
13,20151130,1
13,20151201,1
13,20151202,1
13,20151203,1
13,20151207,1
13,20151208,1
13,20151209,1
13,20151210,1
13,20151214,1
13,20151215,1
13,20151216,1
13,20151217,1
13,20160104,1
13,20160105,1
13,20160106,1
13,20160107,1
13,20160111,1
13,20160112,1
13,20160113,1
13,20160114,1
13,20160119,1
13,20160120,1
13,20160121,1
13,20160125,1
13,20160126,1
13,20160127,1
13,20160128,1
13,20160201,1
13,20160202,1
13,20160203,1
13,20160204,1
13,20160208,1
13,20160209,1
13,20160210,1
13,20160211,1
13,20160216,1
13,20160217,1
13,20160218,1
13,20160223,1
13,20160224,1
13,20160225,1
13,20160229,1
13,20160301,1
13,20160302,1
13,20160303,1
13,20160307,1
13,20160308,1
13,20160309,1
13,20160310,1
13,20160314,1
13,20160315,1
13,20160316,1
13,20160317,1
13,20160321,1
13,20160322,1
13,20160323,1
13,20160324,1
13,20160404,1
13,20160405,1
13,20160406,1
13,20160407,1
13,20160411,1
13,20160412,1
13,20160413,1
13,20160414,1
13,20160418,1
13,20160419,1
13,20160420,1
13,20160421,1
13,20160425,1
13,20160426,1
13,20160427,1
13,20160428,1
13,20160502,1
13,20160503,1
13,20160504,1
13,20160505,1
13,20160509,1
13,20160510,1
13,20160511,1
13,20160512,1
13,20160516,1
13,20160517,1
13,20160518,1
13,20160519,1
13,20160524,1
13,20160525,1
13,20160526,1
13,20160531,1
13,20160601,1
13,20160602,1
13,20160606,1
13,20160607,1
13,20160608,1
13,20160609,1
13,20160613,1
13,20160614,1
13,20160615,1
13,20160616,1
14,20040102,1
14,20040109,1
14,20040116,1
14,20040123,1
14,20040130,1
14,20040206,1
14,20040213,1
14,20040220,1
14,20040227,1
14,20040305,1
14,20040312,1
14,20040319,1
14,20040326,1
14,20040402,1
14,20040409,1
14,20040416,1
14,20040423,1
14,20040430,1
14,20040507,1
14,20040514,1
14,20040521,1
14,20040528,1
14,20040604,1
14,20040611,1
14,20040618,1
14,20040625,1
14,20040702,1
14,20040709,1
14,20040716,1
14,20040723,1
14,20040730,1
14,20040806,1
14,20040813,1
14,20040820,1
14,20040827,1
14,20040903,1
14,20040910,1
14,20040917,1
14,20040924,1
14,20041001,1
14,20041008,1
14,20041015,1
14,20041022,1
14,20041029,1
14,20041105,1
14,20041112,1
14,20041119,1
14,20041126,1
14,20041203,1
14,20041210,1
14,20041217,1
14,20041224,1
14,20050107,1
14,20050114,1
14,20050121,1
14,20050128,1
14,20050204,1
14,20050211,1
14,20050218,1
14,20050225,1
14,20050304,1
14,20050311,1
14,20050318,1
14,20050325,1
14,20050408,1
14,20050415,1
14,20050422,1
14,20050429,1
14,20050506,1
14,20050513,1
14,20050520,1
14,20050527,1
14,20050603,1
14,20050610,1
14,20050617,1
14,20050624,1
14,20050902,1
14,20050909,1
14,20050916,1
14,20050923,1
14,20050930,1
14,20051007,1
14,20051014,1
14,20051021,1
14,20051028,1
14,20051104,1
14,20051118,1
14,20051202,1
14,20051209,1
14,20051223,1
14,20060113,1
14,20060120,1
14,20060127,1
14,20060203,1
14,20060210,1
14,20060217,1
14,20060224,1
14,20060303,1
14,20060310,1
14,20060317,1
14,20060324,1
14,20060331,1
14,20060421,1
14,20060428,1
14,20060505,1
14,20060512,1
14,20060519,1
14,20060526,1
14,20060602,1
14,20060609,1
14,20060901,1
14,20060908,1
14,20060915,1
14,20060922,1
14,20060929,1
14,20061006,1
14,20061013,1
14,20061020,1
14,20061027,1
14,20061103,1
14,20061117,1
14,20061201,1
14,20061215,1
14,20061222,1
14,20070504,1
14,20070511,1
14,20070525,1
14,20070601,1
14,20070608,1
14,20070831,1
14,20070907,1
14,20070914,1
14,20070921,1
14,20070928,1
14,20071005,1
14,20071012,1
14,20071019,1
14,20071026,1
14,20071102,1
14,20071109,1
14,20071116,1
14,20071130,1
14,20071214,1
14,20071221,1
14,20080111,1
14,20080118,1
14,20080125,1
14,20080201,1
14,20080208,1
14,20080215,1
14,20080222,1
14,20080307,1
14,20080314,1
14,20080404,1
14,20080411,1
14,20080418,1
14,20080425,1
14,20080502,1
14,20080509,1
14,20080523,1
14,20080530,1
14,20080606,1
14,20080829,1
14,20080905,1
14,20080912,1
14,20080919,1
14,20080926,1
14,20081010,1
14,20081017,1
14,20081024,1
14,20081031,1
14,20081107,1
14,20081114,1
14,20081121,1
14,20081205,1
14,20081212,1
14,20081219,1
14,20090109,1
14,20090116,1
14,20090123,1
14,20090130,1
14,20090206,1
14,20090213,1
14,20090220,1
14,20090306,1
14,20090313,1
14,20090320,1
14,20090403,1
14,20090417,1
14,20090424,1
14,20090501,1
14,20090508,1
14,20090522,1
14,20090529,1
14,20090605,1
14,20090612,1
14,20090828,1
14,20090904,1
14,20090911,1
14,20090925,1
14,20091002,1
14,20091009,1
14,20091016,1
14,20091023,1
14,20091106,1
14,20091113,1
14,20091120,1
14,20091204,1
14,20091211,1
14,20091218,1
14,20100108,1
14,20100122,1
14,20100129,1
14,20100205,1
14,20100219,1
14,20100226,1
14,20100305,1
14,20100312,1
14,20100326,1
14,20100409,1
14,20100423,1
14,20100430,1
14,20100507,1
14,20100514,1
14,20100521,1
14,20100528,1
14,20100604,1
14,20100611,1
14,20100618,1
14,20100827,1
14,20100903,1
14,20100910,1
14,20100924,1
14,20101001,1
14,20101008,1
14,20101015,1
14,20101022,1
14,20101105,1
14,20101112,1
14,20101119,1
14,20101203,1
14,20101210,1
14,20101217,1
14,20110107,1
14,20110121,1
14,20110128,1
14,20110204,1
14,20110211,1
14,20110225,1
14,20110304,1
14,20110311,1
14,20110325,1
14,20110401,1
14,20110408,1
14,20110429,1
14,20110506,1
14,20110513,1
14,20110520,1
14,20110527,1
14,20110603,1
14,20110610,1
14,20110617,1
14,20110826,1
14,20110902,1
14,20110909,1
14,20110916,1
14,20110923,1
14,20110930,1
14,20111007,1
14,20111021,1
14,20111028,1
14,20111104,1
14,20111118,1
14,20111209,1
14,20111216,1
14,20120106,1
14,20120113,1
14,20120120,1
14,20120127,1
14,20120210,1
14,20120217,1
14,20120224,1
14,20120302,1
14,20120309,1
14,20120316,1
14,20120330,1
14,20120413,1
14,20120420,1
14,20120427,1
14,20120504,1
14,20120511,1
14,20120518,1
14,20120525,1
14,20120601,1
14,20120608,1
14,20120831,1
14,20120907,1
14,20120914,1
14,20120921,1
14,20121005,1
14,20121012,1
14,20121026,1
14,20121102,1
14,20121109,1
14,20121116,1
14,20121130,1
14,20121207,1
14,20121221,1
14,20130111,1
14,20130118,1
14,20130125,1
14,20130201,1
14,20130208,1
14,20130222,1
14,20130301,1
14,20130308,1
14,20130315,1
14,20130322,1
14,20130329,1
14,20130412,1
14,20130419,1
14,20130426,1
14,20130503,1
14,20130510,1
14,20130517,1
14,20130524,1
14,20130531,1
14,20130607,1
14,20130614,1
14,20130621,1
14,20130830,1
14,20130906,1
14,20130913,1
14,20130920,1
14,20130927,1
14,20131004,1
14,20131011,1
14,20131025,1
14,20131101,1
14,20131108,1
14,20131115,1
14,20131122,1
14,20131206,1
14,20131213,1
14,20131220,1
14,20140110,1
14,20140117,1
14,20140124,1
14,20140131,1
14,20140207,1
14,20140221,1
14,20140228,1
14,20140307,1
14,20140314,1
14,20140321,1
14,20140328,1
14,20140404,1
14,20140411,1
14,20140425,1
14,20140509,1
14,20140516,1
14,20140523,1
14,20140530,1
14,20140606,1
14,20140613,1
14,20140620,1
14,20140829,1
14,20140905,1
14,20140912,1
14,20140919,1
14,20140926,1
14,20141003,1
14,20141017,1
14,20141024,1
14,20141031,1
14,20141107,1
14,20141114,1
14,20141121,1
14,20141212,1
14,20141219,1
14,20150109,1
14,20150116,1
14,20150123,1
14,20150130,1
14,20150206,1
14,20150220,1
14,20150227,1
14,20150306,1
14,20150313,1
14,20150320,1
14,20150327,1
14,20150403,1
14,20150410,1
14,20150424,1
14,20150508,1
14,20150515,1
14,20150522,1
14,20150529,1
14,20150605,1
14,20150612,1
14,20150619,1
14,20150828,1
14,20150904,1
14,20150911,1
14,20150918,1
14,20150925,1
14,20151002,1
14,20151016,1
14,20151023,1
14,20151030,1
14,20151106,1
14,20151113,1
14,20151120,1
14,20151211,1
14,20151218,1
14,20160108,1
14,20160115,1
14,20160129,1
14,20160205,1
14,20160219,1
14,20160226,1
14,20160304,1
14,20160311,1
14,20160318,1
14,20160325,1
14,20160408,1
14,20160422,1
14,20160429,1
14,20160513,1
14,20160520,1
14,20160527,1
14,20160603,1
14,20160610,1
15,20040101,1
15,20040119,1
15,20040216,1
15,20040628,1
15,20040629,1
15,20040630,1
15,20040701,1
15,20040705,1
15,20040706,1
15,20040707,1
15,20040708,1
15,20040712,1
15,20040713,1
15,20040714,1
15,20040715,1
15,20040719,1
15,20040720,1
15,20040721,1
15,20040722,1
15,20040726,1
15,20040727,1
15,20040728,1
15,20040729,1
15,20040802,1
15,20040803,1
15,20040804,1
15,20040805,1
15,20040809,1
15,20040810,1
15,20040811,1
15,20040812,1
15,20040816,1
15,20040817,1
15,20040818,1
15,20040819,1
15,20040823,1
15,20040824,1
15,20040825,1
15,20040826,1
15,20040830,1
15,20040831,1
15,20040901,1
15,20040902,1
15,20040906,1
15,20040907,1
15,20040908,1
15,20040909,1
15,20040913,1
15,20040914,1
15,20040915,1
15,20040916,1
15,20040920,1
15,20040921,1
15,20040922,1
15,20040923,1
15,20040927,1
15,20040928,1
15,20040929,1
15,20040930,1
15,20041004,1
15,20041005,1
15,20041006,1
15,20041007,1
15,20041011,1
15,20041012,1
15,20041013,1
15,20041014,1
15,20041018,1
15,20041019,1
15,20041020,1
15,20041021,1
15,20041025,1
15,20041026,1
15,20041027,1
15,20041028,1
15,20041101,1
15,20041102,1
15,20041103,1
15,20041104,1
15,20041108,1
15,20041109,1
15,20041110,1
15,20041111,1
15,20041115,1
15,20041116,1
15,20041117,1
15,20041118,1
15,20041122,1
15,20041123,1
15,20041124,1
15,20041125,1
15,20041129,1
15,20041130,1
15,20041201,1
15,20041202,1
15,20041206,1
15,20041207,1
15,20041208,1
15,20041209,1
15,20041213,1
15,20041214,1
15,20041215,1
15,20041216,1
15,20041220,1
15,20041221,1
15,20041222,1
15,20041223,1
15,20041227,1
15,20041228,1
15,20041229,1
15,20041230,1
15,20050117,1
15,20050120,1
15,20050221,1
15,20050328,1
15,20050329,1
15,20050330,1
15,20050331,1
15,20050509,1
15,20050801,1
15,20050802,1
15,20050803,1
15,20050804,1
15,20050808,1
15,20050809,1
15,20050810,1
15,20050811,1
15,20050815,1
15,20050816,1
15,20050817,1
15,20050818,1
15,20050822,1
15,20050823,1
15,20050824,1
15,20050825,1
15,20051227,1
15,20051228,1
15,20051229,1
15,20060103,1
15,20060104,1
15,20060105,1
15,20060410,1
15,20060411,1
15,20060412,1
15,20060413,1
15,20060417,1
15,20060615,1
15,20060619,1
15,20060620,1
15,20060621,1
15,20060622,1
15,20060626,1
15,20060627,1
15,20060628,1
15,20060629,1
15,20060703,1
15,20060705,1
15,20060706,1
15,20060710,1
15,20060711,1
15,20060712,1
15,20060713,1
15,20060717,1
15,20060718,1
15,20060719,1
15,20060720,1
15,20060724,1
15,20060725,1
15,20060726,1
15,20060727,1
15,20060731,1
15,20060801,1
15,20060802,1
15,20060803,1
15,20060807,1
15,20060808,1
15,20060809,1
15,20060810,1
15,20060814,1
15,20060815,1
15,20060816,1
15,20060817,1
15,20060821,1
15,20060822,1
15,20060823,1
15,20060824,1
15,20061226,1
15,20061227,1
15,20061228,1
15,20070618,1
15,20070619,1
15,20070620,1
15,20070621,1
15,20070625,1
15,20070626,1
15,20070627,1
15,20070628,1
15,20070702,1
15,20070703,1
15,20070705,1
15,20070709,1
15,20070710,1
15,20070711,1
15,20070712,1
15,20070716,1
15,20070717,1
15,20070718,1
15,20070719,1
15,20070723,1
15,20070724,1
15,20070725,1
15,20070726,1
15,20070730,1
15,20070731,1
15,20070801,1
15,20070802,1
15,20070806,1
15,20070807,1
15,20070808,1
15,20070809,1
15,20070813,1
15,20070814,1
15,20070815,1
15,20070816,1
15,20070820,1
15,20070821,1
15,20070822,1
15,20070823,1
15,20071008,1
15,20071009,1
15,20071112,1
15,20071224,1
15,20071226,1
15,20071227,1
15,20080102,1
15,20080103,1
15,20080121,1
15,20080324,1
15,20080325,1
15,20080326,1
15,20080327,1
15,20080416,1
15,20080616,1
15,20080617,1
15,20080618,1
15,20080619,1
15,20080623,1
15,20080624,1
15,20080625,1
15,20080626,1
15,20080630,1
15,20080701,1
15,20080702,1
15,20080703,1
15,20080707,1
15,20080708,1
15,20080709,1
15,20080710,1
15,20080714,1
15,20080715,1
15,20080716,1
15,20080717,1
15,20080721,1
15,20080722,1
15,20080723,1
15,20080724,1
15,20080728,1
15,20080729,1
15,20080730,1
15,20080731,1
15,20080804,1
15,20080805,1
15,20080806,1
15,20080807,1
15,20080811,1
15,20080812,1
15,20080813,1
15,20080814,1
15,20080818,1
15,20080819,1
15,20080820,1
15,20080821,1
15,20081208,1
15,20081222,1
15,20081223,1
15,20081224,1
15,20081229,1
15,20081230,1
15,20081231,1
15,20090323,1
15,20090324,1
15,20090325,1
15,20090326,1
15,20090413,1
15,20090416,1
15,20090616,1
15,20090617,1
15,20090618,1
15,20090622,1
15,20090623,1
15,20090624,1
15,20090625,1
15,20090629,1
15,20090630,1
15,20090701,1
15,20090702,1
15,20090706,1
15,20090707,1
15,20090708,1
15,20090709,1
15,20090713,1
15,20090714,1
15,20090715,1
15,20090716,1
15,20090720,1
15,20090721,1
15,20090722,1
15,20090723,1
15,20090727,1
15,20090728,1
15,20090729,1
15,20090730,1
15,20090803,1
15,20090804,1
15,20090805,1
15,20090806,1
15,20090810,1
15,20090811,1
15,20090812,1
15,20090813,1
15,20090817,1
15,20090818,1
15,20090819,1
15,20090820,1
15,20091012,1
15,20091111,1
15,20091207,1
15,20091221,1
15,20091222,1
15,20091223,1
15,20091224,1
15,20091228,1
15,20091229,1
15,20091230,1
15,20091231,1
15,20100118,1
15,20100215,1
15,20100301,1
15,20100329,1
15,20100330,1
15,20100331,1
15,20100401,1
15,20100405,1
15,20100623,1
15,20100624,1
15,20100628,1
15,20100629,1
15,20100630,1
15,20100701,1
15,20100706,1
15,20100707,1
15,20100708,1
15,20100712,1
15,20100713,1
15,20100714,1
15,20100715,1
15,20100719,1
15,20100720,1
15,20100721,1
15,20100722,1
15,20100726,1
15,20100727,1
15,20100728,1
15,20100729,1
15,20100802,1
15,20100803,1
15,20100804,1
15,20100805,1
15,20100809,1
15,20100810,1
15,20100811,1
15,20100812,1
15,20100816,1
15,20100817,1
15,20100818,1
15,20100819,1
15,20101018,1
15,20101220,1
15,20101221,1
15,20101222,1
15,20101223,1
15,20101227,1
15,20101228,1
15,20101229,1
15,20101230,1
15,20110228,1
15,20110418,1
15,20110419,1
15,20110420,1
15,20110421,1
15,20110425,1
15,20110516,1
15,20110621,1
15,20110622,1
15,20110623,1
15,20110627,1
15,20110628,1
15,20110629,1
15,20110630,1
15,20110705,1
15,20110706,1
15,20110707,1
15,20110711,1
15,20110712,1
15,20110713,1
15,20110714,1
15,20110718,1
15,20110719,1
15,20110720,1
15,20110721,1
15,20110725,1
15,20110726,1
15,20110727,1
15,20110728,1
15,20110801,1
15,20110802,1
15,20110803,1
15,20110804,1
15,20110808,1
15,20110809,1
15,20110810,1
15,20110811,1
15,20110815,1
15,20110816,1
15,20110817,1
15,20110818,1
15,20111017,1
15,20111222,1
15,20111227,1
15,20111228,1
15,20111229,1
15,20120206,1
15,20120402,1
15,20120403,1
15,20120404,1
15,20120405,1
15,20120409,1
15,20120416,1
15,20120521,1
15,20120618,1
15,20120619,1
15,20120620,1
15,20120621,1
15,20120625,1
15,20120626,1
15,20120627,1
15,20120628,1
15,20120702,1
15,20120703,1
15,20120705,1
15,20120709,1
15,20120710,1
15,20120711,1
15,20120712,1
15,20120716,1
15,20120717,1
15,20120718,1
15,20120719,1
15,20120723,1
15,20120724,1
15,20120725,1
15,20120726,1
15,20120730,1
15,20120731,1
15,20120801,1
15,20120802,1
15,20120806,1
15,20120807,1
15,20120808,1
15,20120809,1
15,20120813,1
15,20120814,1
15,20120815,1
15,20120816,1
15,20120820,1
15,20120821,1
15,20120822,1
15,20120823,1
15,20121022,1
15,20121106,1
15,20121224,1
15,20121226,1
15,20121227,1
15,20121231,1
15,20130102,1
15,20130103,1
15,20130121,1
15,20130225,1
15,20130401,1
15,20130402,1
15,20130403,1
15,20130404,1
15,20130415,1
15,20130416,1
15,20130603,1
15,20130624,1
15,20130625,1
15,20130626,1
15,20130627,1
15,20130701,1
15,20130702,1
15,20130703,1
15,20130708,1
15,20130709,1
15,20130710,1
15,20130711,1
15,20130715,1
15,20130716,1
15,20130717,1
15,20130718,1
15,20130722,1
15,20130723,1
15,20130724,1
15,20130725,1
15,20130729,1
15,20130730,1
15,20130731,1
15,20130801,1
15,20130805,1
15,20130806,1
15,20130807,1
15,20130808,1
15,20130812,1
15,20130813,1
15,20130814,1
15,20130815,1
15,20130819,1
15,20130820,1
15,20130821,1
15,20130822,1
15,20131021,1
15,20131223,1
15,20131224,1
15,20131226,1
15,20131230,1
15,20131231,1
15,20140102,1
15,20140106,1
15,20140224,1
15,20140414,1
15,20140415,1
15,20140416,1
15,20140417,1
15,20140421,1
15,20140623,1
15,20140624,1
15,20140625,1
15,20140626,1
15,20140630,1
15,20140701,1
15,20140702,1
15,20140703,1
15,20140707,1
15,20140708,1
15,20140709,1
15,20140710,1
15,20140714,1
15,20140715,1
15,20140716,1
15,20140717,1
15,20140721,1
15,20140722,1
15,20140723,1
15,20140724,1
15,20140728,1
15,20140729,1
15,20140730,1
15,20140731,1
15,20140804,1
15,20140805,1
15,20140806,1
15,20140807,1
15,20140811,1
15,20140812,1
15,20140813,1
15,20140814,1
15,20140818,1
15,20140819,1
15,20140820,1
15,20140821,1
15,20141110,1
15,20141222,1
15,20141223,1
15,20141224,1
15,20141229,1
15,20141230,1
15,20141231,1
15,20150223,1
15,20150406,1
15,20150413,1
15,20150414,1
15,20150415,1
15,20150416,1
15,20150622,1
15,20150623,1
15,20150624,1
15,20150625,1
15,20150629,1
15,20150630,1
15,20150701,1
15,20150702,1
15,20150706,1
15,20150707,1
15,20150708,1
15,20150709,1
