
03:44:30.603 INFO  thread=GtfsRealtimeModule-1 [o.t.a.PollUrlAvlModule:240] Started module org.transitime.avl.GtfsRealtimeModule for agencyId=02

03:44:30.604 INFO  thread=GtfsRealtimeModule-1 [o.t.a.PollUrlAvlModule:176] Getting data from feed using url=http://realtime.prod.obahart.org:8088/vehicle-positions

03:44:32.771 INFO  thread=GtfsRealtimeModule-1 [o.t.a.AvlExecutor:106] Starting AvlExecutor for directly handling AVL reports via a queue instead of JMS. maxAVLQueueSize=2000 and numberThreads=1


03:45:57.208 INFO  thread=GtfsRealtimeModule-1 [o.t.a.PollUrlAvlModule:176] Getting data from feed using url=http://realtime.prod.obahart.org:8088/vehicle-positions

03:45:59.883 INFO  thread=GtfsRealtimeModule-1 [o.t.a.AvlExecutor:106] Starting AvlExecutor for directly handling AVL reports via a queue instead of JMS. maxAVLQueueSize=2000 and numberThreads=1

03:45:59.885 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1509, time=06-27-2016 11:45:59.867 BST, location=[28.08025, -82.43477], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=143705, assignmentType=TRIP_ID]

03:45:59.913 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1310, time=06-27-2016 11:45:59.868 BST, location=[28.02910, -82.45917], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=143706, assignmentType=TRIP_ID]

03:45:59.918 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2327, time=06-27-2016 11:45:59.868 BST, location=[27.95531, -82.45869], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=143707, assignmentType=TRIP_ID]

03:45:59.921 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2401, time=06-27-2016 11:45:59.868 BST, location=[27.99732, -82.45111], speed=25.0m/s, heading=345.0 deg, source=GTFS-rt, assignmentId=144030, assignmentType=TRIP_ID]

03:45:59.925 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1507, time=06-27-2016 11:45:59.868 BST, location=[28.06915, -82.44309], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=144031, assignmentType=TRIP_ID]

03:45:59.929 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2319, time=06-27-2016 11:45:59.868 BST, location=[28.03183, -82.45137], speed=1.0m/s, heading=NaN, source=GTFS-rt, assignmentId=144076, assignmentType=TRIP_ID]

03:45:59.933 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1502, time=06-27-2016 11:45:59.868 BST, location=[27.95438, -82.45130], speed=24.0m/s, heading=165.0 deg, source=GTFS-rt, assignmentId=144077, assignmentType=TRIP_ID]

03:45:59.936 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2220, time=06-27-2016 11:45:59.868 BST, location=[27.86342, -82.49952], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=144210, assignmentType=TRIP_ID]

03:45:59.941 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2219, time=06-27-2016 11:45:59.868 BST, location=[27.93738, -82.47825], speed=21.0m/s, heading=270.0 deg, source=GTFS-rt, assignmentId=144223, assignmentType=TRIP_ID]

03:45:59.945 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2223, time=06-27-2016 11:45:59.868 BST, location=[27.95459, -82.45835], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=144239, assignmentType=TRIP_ID]

03:45:59.948 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1003, time=06-27-2016 11:45:59.869 BST, location=[27.96243, -82.43576], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=144491, assignmentType=TRIP_ID]

03:45:59.952 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2509, time=06-27-2016 11:45:59.869 BST, location=[28.06312, -82.41981], speed=24.0m/s, heading=315.0 deg, source=GTFS-rt, assignmentId=144492, assignmentType=TRIP_ID]

03:45:59.955 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=1015, time=06-27-2016 11:45:59.869 BST, location=[28.04472, -82.41640], speed=41.0m/s, heading=180.0 deg, source=GTFS-rt, assignmentId=144525, assignmentType=TRIP_ID] because Speed of 41.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:45:59.956 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=2605, time=06-27-2016 11:45:59.869 BST, location=[27.95590, -82.45885], speed=35.0m/s, heading=180.0 deg, source=GTFS-rt, assignmentId=144526, assignmentType=TRIP_ID] because Speed of 35.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:45:59.956 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=1301, time=06-27-2016 11:45:59.869 BST, location=[28.00404, -82.39342], speed=39.0m/s, heading=345.0 deg, source=GTFS-rt, assignmentId=144888, assignmentType=TRIP_ID] because Speed of 39.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:45:59.956 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=2604, time=06-27-2016 11:45:59.869 BST, location=[27.97042, -82.41953], speed=35.0m/s, heading=90.0 deg, source=GTFS-rt, assignmentId=144913, assignmentType=TRIP_ID] because Speed of 35.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:45:59.956 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=2427, time=06-27-2016 11:45:59.869 BST, location=[27.98686, -82.39449], speed=46.0m/s, heading=45.0 deg, source=GTFS-rt, assignmentId=144914, assignmentType=TRIP_ID] because Speed of 46.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:45:59.956 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2923, time=06-27-2016 11:45:59.869 BST, location=[27.95500, -82.45882], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=144922, assignmentType=TRIP_ID]

03:45:59.960 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1026, time=06-27-2016 11:45:59.869 BST, location=[27.97051, -82.42230], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=144923, assignmentType=TRIP_ID]

03:45:59.964 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1018, time=06-27-2016 11:45:59.869 BST, location=[27.98968, -82.39117], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=144924, assignmentType=TRIP_ID]

03:45:59.967 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2612, time=06-27-2016 11:45:59.869 BST, location=[28.03323, -82.39360], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=144925, assignmentType=TRIP_ID]

03:45:59.971 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1006, time=06-27-2016 11:45:59.870 BST, location=[28.06913, -82.42863], speed=24.0m/s, heading=90.0 deg, source=GTFS-rt, assignmentId=144926, assignmentType=TRIP_ID]

03:45:59.975 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2930, time=06-27-2016 11:45:59.870 BST, location=[27.95715, -82.47719], speed=10.0m/s, heading=270.0 deg, source=GTFS-rt, assignmentId=145252, assignmentType=TRIP_ID]

03:45:59.978 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2929, time=06-27-2016 11:45:59.870 BST, location=[27.95456, -82.45878], speed=31.0m/s, heading=345.0 deg, source=GTFS-rt, assignmentId=145272, assignmentType=TRIP_ID]

03:45:59.982 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1007, time=06-27-2016 11:45:59.870 BST, location=[28.04021, -82.54482], speed=31.0m/s, heading=90.0 deg, source=GTFS-rt, assignmentId=145289, assignmentType=TRIP_ID]

03:45:59.985 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1508, time=06-27-2016 11:45:59.870 BST, location=[27.98155, -82.50693], speed=28.0m/s, heading=90.0 deg, source=GTFS-rt, assignmentId=145305, assignmentType=TRIP_ID]

03:45:59.988 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2501, time=06-27-2016 11:45:59.870 BST, location=[27.95051, -82.44599], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=145529, assignmentType=TRIP_ID]

03:45:59.991 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1019, time=06-27-2016 11:45:59.870 BST, location=[27.91210, -82.32098], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=145531, assignmentType=TRIP_ID]

03:45:59.995 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2906, time=06-27-2016 11:45:59.870 BST, location=[27.89382, -82.33324], speed=1.0m/s, heading=NaN, source=GTFS-rt, assignmentId=145563, assignmentType=TRIP_ID]

03:45:59.998 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2927, time=06-27-2016 11:45:59.870 BST, location=[27.95027, -82.45708], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=145565, assignmentType=TRIP_ID]

03:46:00.006 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2425, time=06-27-2016 11:45:59.870 BST, location=[28.02520, -82.44077], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=145782, assignmentType=TRIP_ID]

03:46:00.010 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1505, time=06-27-2016 11:45:59.870 BST, location=[28.06002, -82.44281], speed=23.0m/s, heading=360.0 deg, source=GTFS-rt, assignmentId=145783, assignmentType=TRIP_ID]

03:46:00.013 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2907, time=06-27-2016 11:45:59.870 BST, location=[28.03995, -82.44901], speed=23.0m/s, heading=255.0 deg, source=GTFS-rt, assignmentId=145814, assignmentType=TRIP_ID]

03:46:00.018 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1302, time=06-27-2016 11:45:59.871 BST, location=[28.01145, -82.43034], speed=14.0m/s, heading=150.0 deg, source=GTFS-rt, assignmentId=145815, assignmentType=TRIP_ID]

03:46:00.021 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2309, time=06-27-2016 11:45:59.871 BST, location=[27.95503, -82.45826], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=145816, assignmentType=TRIP_ID]

03:46:00.026 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2302, time=06-27-2016 11:45:59.871 BST, location=[27.95223, -82.52448], speed=9.0m/s, heading=90.0 deg, source=GTFS-rt, assignmentId=145901, assignmentType=TRIP_ID]

03:46:00.030 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1013, time=06-27-2016 11:45:59.871 BST, location=[27.95231, -82.45692], speed=12.0m/s, heading=75.0 deg, source=GTFS-rt, assignmentId=146266, assignmentType=TRIP_ID]

03:46:00.036 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1503, time=06-27-2016 11:45:59.871 BST, location=[28.00038, -82.43477], speed=27.0m/s, heading=345.0 deg, source=GTFS-rt, assignmentId=146271, assignmentType=TRIP_ID]

03:46:00.039 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2506, time=06-27-2016 11:45:59.871 BST, location=[27.96030, -82.44836], speed=20.0m/s, heading=270.0 deg, source=GTFS-rt, assignmentId=146315, assignmentType=TRIP_ID]

03:46:00.042 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1020, time=06-27-2016 11:45:59.871 BST, location=[28.05865, -82.43610], speed=17.0m/s, heading=60.0 deg, source=GTFS-rt, assignmentId=146323, assignmentType=TRIP_ID]

03:46:00.044 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2909, time=06-27-2016 11:45:59.871 BST, location=[28.00578, -82.43475], speed=29.0m/s, heading=180.0 deg, source=GTFS-rt, assignmentId=146324, assignmentType=TRIP_ID]

03:46:00.046 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2607, time=06-27-2016 11:45:59.871 BST, location=[27.95179, -82.45856], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=146444, assignmentType=TRIP_ID]

03:46:00.048 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2512, time=06-27-2016 11:45:59.871 BST, location=[28.03262, -82.45936], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=146463, assignmentType=TRIP_ID]

03:46:00.051 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=2320, time=06-27-2016 11:45:59.871 BST, location=[27.99633, -82.37846], speed=48.0m/s, heading=270.0 deg, source=GTFS-rt, assignmentId=146661, assignmentType=TRIP_ID] because Speed of 48.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:46:00.051 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1515, time=06-27-2016 11:45:59.871 BST, location=[27.96697, -82.46236], speed=21.0m/s, heading=75.0 deg, source=GTFS-rt, assignmentId=146662, assignmentType=TRIP_ID]

03:46:00.054 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1021, time=06-27-2016 11:45:59.872 BST, location=[27.94881, -82.52548], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=146694, assignmentType=TRIP_ID]

03:46:00.057 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2417, time=06-27-2016 11:45:59.872 BST, location=[27.96688, -82.45111], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=146695, assignmentType=TRIP_ID]

03:46:00.061 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2323, time=06-27-2016 11:45:59.872 BST, location=[27.99606, -82.37352], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=146696, assignmentType=TRIP_ID]

03:46:00.064 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2928, time=06-27-2016 11:45:59.872 BST, location=[28.02983, -82.45653], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=146856, assignmentType=TRIP_ID]

03:46:00.067 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1516, time=06-27-2016 11:45:59.872 BST, location=[28.02620, -82.58282], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=146876, assignmentType=TRIP_ID]

03:46:00.070 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1022, time=06-27-2016 11:45:59.872 BST, location=[27.86591, -82.51884], speed=12.0m/s, heading=270.0 deg, source=GTFS-rt, assignmentId=147558, assignmentType=TRIP_ID]

03:46:00.072 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1501, time=06-27-2016 11:45:59.872 BST, location=[27.95210, -82.45798], speed=3.0m/s, heading=180.0 deg, source=GTFS-rt, assignmentId=147592, assignmentType=TRIP_ID]

03:46:00.076 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1514, time=06-27-2016 11:45:59.872 BST, location=[27.92432, -82.50600], speed=24.0m/s, heading=180.0 deg, source=GTFS-rt, assignmentId=147593, assignmentType=TRIP_ID]

03:46:00.079 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2901, time=06-27-2016 11:45:59.872 BST, location=[27.90721, -82.50601], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=147661, assignmentType=TRIP_ID]

03:46:00.082 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2322, time=06-27-2016 11:45:59.872 BST, location=[27.95041, -82.45728], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=147665, assignmentType=TRIP_ID]

03:46:00.085 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2508, time=06-27-2016 11:45:59.872 BST, location=[28.17202, -82.46166], speed=28.0m/s, heading=150.0 deg, source=GTFS-rt, assignmentId=147674, assignmentType=TRIP_ID]

03:46:00.088 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1308, time=06-27-2016 11:45:59.873 BST, location=[27.94828, -82.45370], speed=23.0m/s, heading=60.0 deg, source=GTFS-rt, assignmentId=147675, assignmentType=TRIP_ID]

03:46:00.091 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2221, time=06-27-2016 11:45:59.873 BST, location=[28.06913, -82.42641], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=147682, assignmentType=TRIP_ID]

03:46:00.094 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=2301, time=06-27-2016 11:45:59.873 BST, location=[27.96534, -82.41713], speed=48.0m/s, heading=255.0 deg, source=GTFS-rt, assignmentId=147683, assignmentType=TRIP_ID] because Speed of 48.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:46:00.094 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=1008, time=06-27-2016 11:45:59.873 BST, location=[27.92829, -82.31572], speed=45.0m/s, heading=255.0 deg, source=GTFS-rt, assignmentId=147689, assignmentType=TRIP_ID] because Speed of 45.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:46:00.094 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=2418, time=06-27-2016 11:45:59.873 BST, location=[27.95418, -82.42111], speed=53.0m/s, heading=240.0 deg, source=GTFS-rt, assignmentId=147695, assignmentType=TRIP_ID] because Speed of 53.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:46:00.094 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=1521, time=06-27-2016 11:45:59.873 BST, location=[27.93142, -82.48386], speed=55.0m/s, heading=210.0 deg, source=GTFS-rt, assignmentId=147698, assignmentType=TRIP_ID] because Speed of 55.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:46:00.095 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1001, time=06-27-2016 11:45:59.873 BST, location=[27.85890, -82.50017], speed=12.0m/s, heading=30.0 deg, source=GTFS-rt, assignmentId=147699, assignmentType=TRIP_ID]

03:46:00.098 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1014, time=06-27-2016 11:45:59.873 BST, location=[27.85256, -82.48878], speed=11.0m/s, heading=75.0 deg, source=GTFS-rt, assignmentId=147700, assignmentType=TRIP_ID]

03:46:00.102 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2914, time=06-27-2016 11:45:59.873 BST, location=[27.86709, -82.50661], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=147711, assignmentType=TRIP_ID]

03:46:00.104 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1307, time=06-27-2016 11:45:59.873 BST, location=[27.85259, -82.48815], speed=14.0m/s, heading=90.0 deg, source=GTFS-rt, assignmentId=147712, assignmentType=TRIP_ID]

03:46:00.107 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1002, time=06-27-2016 11:45:59.873 BST, location=[27.86044, -82.49010], speed=23.0m/s, heading=90.0 deg, source=GTFS-rt, assignmentId=147713, assignmentType=TRIP_ID]

03:46:00.110 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=2601, time=06-27-2016 11:45:59.874 BST, location=[27.94337, -82.45733], speed=52.0m/s, heading=255.0 deg, source=GTFS-rt, assignmentId=147714, assignmentType=TRIP_ID] because Speed of 52.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:46:00.110 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2321, time=06-27-2016 11:45:59.874 BST, location=[27.85505, -82.21098], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=147727, assignmentType=TRIP_ID]

03:46:00.113 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=2918, time=06-27-2016 11:45:59.874 BST, location=[27.89376, -82.24916], speed=35.0m/s, heading=270.0 deg, source=GTFS-rt, assignmentId=147728, assignmentType=TRIP_ID] because Speed of 35.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:46:00.113 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=2224, time=06-27-2016 11:45:59.874 BST, location=[27.93937, -82.35958], speed=67.0m/s, heading=330.0 deg, source=GTFS-rt, assignmentId=147729, assignmentType=TRIP_ID] because Speed of 67.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:46:00.113 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=2920, time=06-27-2016 11:45:59.874 BST, location=[28.01382, -82.27438], speed=63.0m/s, heading=240.0 deg, source=GTFS-rt, assignmentId=147734, assignmentType=TRIP_ID] because Speed of 63.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:46:00.113 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2511, time=06-27-2016 11:45:59.874 BST, location=[27.99661, -82.56467], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=148073, assignmentType=TRIP_ID]

03:46:00.117 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2106, time=06-27-2016 11:45:59.874 BST, location=[27.94473, -82.51817], speed=8.0m/s, heading=75.0 deg, source=GTFS-rt, assignmentId=148074, assignmentType=TRIP_ID]

03:46:00.120 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2905, time=06-27-2016 11:45:59.874 BST, location=[27.95566, -82.45887], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=148112, assignmentType=TRIP_ID]

03:46:00.123 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2326, time=06-27-2016 11:45:59.874 BST, location=[27.94471, -82.47018], speed=7.0m/s, heading=255.0 deg, source=GTFS-rt, assignmentId=148113, assignmentType=TRIP_ID]

03:46:00.125 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=1311, time=06-27-2016 11:45:59.874 BST, location=[27.97816, -82.54590], speed=40.0m/s, heading=360.0 deg, source=GTFS-rt, assignmentId=148114, assignmentType=TRIP_ID] because Speed of 40.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:46:00.125 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1009, time=06-27-2016 11:45:59.875 BST, location=[28.02795, -82.58435], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=148115, assignmentType=TRIP_ID]

03:46:00.128 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=2215, time=06-27-2016 11:45:59.875 BST, location=[27.84978, -82.38121], speed=24.0m/s, heading=255.0 deg, source=GTFS-rt, assignmentId=148166, assignmentType=TRIP_ID]

03:46:00.131 ERROR thread=avlClient-1 [o.t.a.AvlClient:85] Throwing away avlReport AvlReport [vehicleId=2225, time=06-27-2016 11:45:59.875 BST, location=[27.76287, -82.39652], speed=45.0m/s, heading=45.0 deg, source=GTFS-rt, assignmentId=148188, assignmentType=TRIP_ID] because Speed of 45.0m/s is greater than maximum allowable speed of 31.3m/s. 

03:46:00.131 INFO  thread=avlClient-1 [o.t.a.AvlClient:160] Thread=avlClient-1 AvlClient processing AVL data AvlReport [vehicleId=1004, time=06-27-2016 11:45:59.875 BST, location=[27.98155, -82.45242], speed=0.0m/s, heading=NaN, source=GTFS-rt, assignmentId=148430, assignmentType=TRIP_ID]

